monotonic_violation_count,monotonic_violation_rate,max_positive_jump,mean_positive_jump,total_positive_jump,curve_has_violation,series,method,block_id,policy,cell_code,input_start_cycle,input_end_cycle
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,669,5_3C_54PER_4C_NEWSTRUCTURE,737380,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,670,5_3C_54PER_4C_NEWSTRUCTURE,737380,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,671,5_3C_54PER_4C_NEWSTRUCTURE,737380,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,672,5_4C-40PER_3_6C,460468,2,101
49,1.0,5.0663948060192254e-06,5.045715643437374e-06,0.00024724006652843133,1,linear_last10,linear_last10,673,5_4C-40PER_3_6C,460468,152,251
49,1.0,5.8293342590443054e-05,5.8293342590334295e-05,0.0028563737869263806,1,linear_last10,linear_last10,674,5_4C-40PER_3_6C,460468,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,675,5_4C-40PER_3_6C,460468,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,676,5_4C-40PER_3_6C,460468,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,677,5_4C-40PER_3_6C,460468,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,678,5_4C-40PER_3_6C,460468,902,1001
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,679,5_4C-50PER_3C,463980,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,680,5_4C-50PER_3C,463980,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,681,5_4C-50PER_3C,463980,302,401
49,1.0,3.457069397194701e-06,3.4412559197873487e-06,0.00016862154006958008,1,linear_last10,linear_last10,682,5_4C-50PER_3C,463980,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,683,5_4C-50PER_3C,463980,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,684,5_4C-50PER_3C,463980,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,685,5_4C-50PER_3_6C,460472,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,686,5_4C-50PER_3_6C,460472,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,687,5_4C-50PER_3_6C,460472,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,688,5_4C-50PER_3_6C,460472,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,689,5_4C-50PER_3_6C,460472,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,690,5_4C-50PER_3_6C,460472,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,691,5_4C-60PER_3C,463838,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,692,5_4C-60PER_3C,463838,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,693,5_4C-60PER_3C,463838,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,694,5_4C-60PER_3C,463838,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,695,5_4C-60PER_3C,463838,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,696,5_4C-60PER_3_6C,460653,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,697,5_4C-60PER_3_6C,460653,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,698,5_4C-60PER_3_6C,460653,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,699,5_4C-60PER_3_6C,460653,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,700,5_4C-60PER_3_6C,460653,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,701,5_4C-70PER_3C,464881,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,702,5_4C-70PER_3C,464881,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,703,5_4C-70PER_3C,464881,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,704,5_4C-70PER_3C,464881,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,705,5_4C-70PER_3C,464881,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,706,5_4C-80PER_5_4C,463871,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,707,5_4C-80PER_5_4C,463871,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,708,5_4C-80PER_5_4C,463871,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,709,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,710,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,711,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,712,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,713,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,714,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,715,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,901,1000
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,716,5_6C_19PER_4_6C_NEWSTRUCTURE,737294,1051,1150
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,717,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,718,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,719,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,720,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,721,5_6C_19PER_4_6C_NEWSTRUCTURE,737390,601,700
49,1.0,0.00011754035949729236,0.00011748440411626076,0.005756735801696777,1,linear_last10,linear_last10,722,5_6C_26PER_4_5C,737370,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,723,5_6C_26PER_4_5C,737370,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,724,5_6C_26PER_4_5C,737370,301,400
49,1.0,2.5629997255638415e-06,2.505827923208034e-06,0.00012278556823719367,1,linear_last10,linear_last10,725,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,1,100
49,1.0,4.315376281760486e-05,4.3119703020368305e-05,0.002112865447998047,1,linear_last10,linear_last10,726,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,727,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,301,400
49,1.0,0.00015389919281016962,0.00015385661806378593,0.00753897428512551,1,linear_last10,linear_last10,728,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,729,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,730,5_6C_26PER_4_5C_NEWSTRUCTURE,737241,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,731,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,732,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,733,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,734,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,735,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,736,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,737,5_6C_36PER_4_3C_NEWSTRUCTURE,737275,901,1000
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,738,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,739,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,740,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,741,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,742,5_6C_36PER_4_3C_NEWSTRUCTURE,739495,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,743,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,744,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,745,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,746,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,747,5_9C_15PER_4_6C_NEWSTRUCTURE,737386,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,748,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,749,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,750,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,751,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,752,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,753,5_9C_60PER_3_1C_NEWSTRUCTURE,737285,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,754,6C-30PER_3_6C,460477,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,755,6C-30PER_3_6C,460477,152,251
49,1.0,5.24520874045642e-06,5.2172310498273344e-06,0.00025564432144153937,1,linear_last10,linear_last10,756,6C-30PER_3_6C,460477,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,757,6C-30PER_3_6C,460477,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,758,6C-30PER_3_6C,460477,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,759,6C-30PER_3_6C,460477,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,760,6C-40PER_3C,460630,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,761,6C-40PER_3C,460630,152,251
49,1.0,7.289648056041376e-05,7.289161487501721e-05,0.0035716891288758434,1,linear_last10,linear_last10,762,6C-40PER_3C,460630,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,763,6C-40PER_3C,460630,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,764,6C-40PER_3C,460630,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,765,6C-40PER_3C,460630,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,766,6C-40PER_3_6C,460659,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,767,6C-40PER_3_6C,460659,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,768,6C-40PER_3_6C,460659,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,769,6C-40PER_3_6C,460659,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,770,6C-40PER_3_6C,460659,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,771,6C-50PER_3C,460644,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,772,6C-50PER_3C,460644,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,773,6C-50PER_3C,460644,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,774,6C-50PER_3C,460644,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,775,6C-50PER_3C,460644,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,776,6C-50PER_3C,460644,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,777,6C-50PER_3_6C,460481,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,778,6C-50PER_3_6C,460481,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,779,6C-50PER_3_6C,460481,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,780,6C-50PER_3_6C,460481,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,781,6C-50PER_3_6C,460481,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,782,6C-60PER_3C,460436,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,783,6C-60PER_3C,460436,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,784,6C-60PER_3C,460436,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,785,6C-60PER_3C,460436,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,786,6C-60PER_3C,460436,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,787,6C_60PER_3C,737302,1,100
49,1.0,0.0001611709594728783,0.0001611381160969682,0.007895767688751443,1,linear_last10,linear_last10,788,6C_60PER_3C,737302,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,789,7C-30PER_3_6C,460525,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,790,7C-30PER_3_6C,460525,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,791,7C-30PER_3_6C,460525,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,792,7C-30PER_3_6C,460525,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,793,7C-40PER_3C,460506,2,101
49,1.0,1.0728836059681335e-05,1.0695992683877751e-05,0.0005241036415100098,1,linear_last10,linear_last10,794,7C-40PER_3C,460506,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,795,7C-40PER_3C,460506,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,796,7C-40PER_3C,460506,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,797,7C-40PER_3_6C,460642,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,798,7C-40PER_3_6C,460642,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,799,7C-40PER_3_6C,460642,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,800,7C-40PER_3_6C,460642,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,801,80PER_3_6C,460486,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,802,80PER_3_6C,460486,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,803,80PER_3_6C,460486,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,804,80PER_3_6C,460486,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,805,80PER_3_6C,460486,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,806,80PER_3_6C,460486,751,850
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,807,80PER_4C,464865,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,808,80PER_4C,464865,151,250
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,809,80PER_4C,464865,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,810,8C-15PER_3_6C,460647,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,811,8C-15PER_3_6C,460647,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,812,8C-15PER_3_6C,460647,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,813,8C-15PER_3_6C,460647,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,814,8C-15PER_3_6C,460647,602,701
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,815,8C-15PER_3_6C,460647,752,851
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,816,8C-25PER_3_6C,460618,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,817,8C-25PER_3_6C,460618,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,818,8C-25PER_3_6C,460618,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,819,8C-25PER_3_6C,460618,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,820,8C-35PER_3_6C,460485,2,101
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,821,8C-35PER_3_6C,460485,152,251
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,822,8C-35PER_3_6C,460485,302,401
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,823,8C-35PER_3_6C,460485,452,551
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,824,VARCHARGE_2C_100CYCLES,737301,1,100
49,1.0,0.0002254247665408604,0.00022539922169276645,0.011044561862945557,1,linear_last10,linear_last10,825,VARCHARGE_2C_100CYCLES,737301,151,250
49,1.0,2.4259090423695007e-05,2.4244493367718357e-05,0.0011879801750181995,1,linear_last10,linear_last10,826,VARCHARGE_2C_100CYCLES,737301,301,400
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,827,VARCHARGE_2C_100CYCLES,737301,451,550
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,828,VARCHARGE_2C_100CYCLES,737301,601,700
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,829,VARCHARGE_4C_100CYCLES,737324,1,100
0,0.0,0.0,0.0,0.0,0,linear_last10,linear_last10,830,VARCHARGE_6C_100CYCLES,739483,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,580,3_6C-80PER_3_6C,460486,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,581,3_6C-80PER_3_6C,460486,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,582,3_6C-80PER_3_6C,460486,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,583,3_6C-80PER_3_6C,460486,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,584,3_6C-80PER_3_6C,460486,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,585,3_6C-80PER_3_6C,460486,752,851
0,0.0,0.0,0.0,0.0,0,persistence,persistence,586,3_6C-80PER_3_6C,460486,902,1001
0,0.0,0.0,0.0,0.0,0,persistence,persistence,587,3_6C_30PER_6C,734853,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,588,3_6C_30PER_6C,734853,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,589,3_6C_30PER_6C,734853,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,590,3_6C_9PER_5C,720452,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,591,3_6C_9PER_5C,720452,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,592,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,593,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,594,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,595,3_7C_31PER_5_9C_NEWSTRUCTURE,737229,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,596,4C-80PER_4C,464865,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,597,4C-80PER_4C,464865,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,598,4C-80PER_4C,464865,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,599,4C-80PER_4C,464865,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,600,4C-80PER_4C,464865,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,601,4C-80PER_4C,464865,752,851
0,0.0,0.0,0.0,0.0,0,persistence,persistence,602,4C-80PER_4C,464865,902,1001
0,0.0,0.0,0.0,0.0,0,persistence,persistence,603,4C-80PER_4C,464865,1052,1151
0,0.0,0.0,0.0,0.0,0,persistence,persistence,604,4_65C_44PER_5C,737292,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,605,4_65C_44PER_5C,737292,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,606,4_65C_44PER_5C,737292,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,607,4_65C_69PER_6C,737384,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,608,4_65C_69PER_6C,737384,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,609,4_65C_69PER_6C,737384,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,610,4_8C-80PER_4_8C,465027,2,101
0,0.0,0.0,0.0,0.0,0,persistence,persistence,611,4_8C-80PER_4_8C,465027,152,251
0,0.0,0.0,0.0,0.0,0,persistence,persistence,612,4_8C-80PER_4_8C,465027,302,401
0,0.0,0.0,0.0,0.0,0,persistence,persistence,613,4_8C-80PER_4_8C,465027,452,551
0,0.0,0.0,0.0,0.0,0,persistence,persistence,614,4_8C-80PER_4_8C,465027,602,701
0,0.0,0.0,0.0,0.0,0,persistence,persistence,615,4_8C_80PER_4_8C,737374,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,616,4_8C_80PER_4_8C,737374,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,617,4_8C_80PER_4_8C,737374,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,618,4_8C_80PER_4_8C,737389,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,619,4_8C_80PER_4_8C,737389,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,620,4_8C_80PER_4_8C,737389,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,621,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,622,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,623,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,624,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,625,4_8C_80PER_4_8C_NEWSTRUCTURE,734869,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,626,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,627,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,628,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,629,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,630,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,631,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,751,850
0,0.0,0.0,0.0,0.0,0,persistence,persistence,632,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,901,1000
0,0.0,0.0,0.0,0.0,0,persistence,persistence,633,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1051,1150
0,0.0,0.0,0.0,0.0,0,persistence,persistence,634,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1201,1300
0,0.0,0.0,0.0,0.0,0,persistence,persistence,635,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1351,1450
0,0.0,0.0,0.0,0.0,0,persistence,persistence,636,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1501,1600
0,0.0,0.0,0.0,0.0,0,persistence,persistence,637,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1651,1750
0,0.0,0.0,0.0,0.0,0,persistence,persistence,638,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1801,1900
0,0.0,0.0,0.0,0.0,0,persistence,persistence,639,4_8C_80PER_4_8C_NEWSTRUCTURE,737297,1951,2050
0,0.0,0.0,0.0,0.0,0,persistence,persistence,640,5C_67PER_4C_NEWSTRUCTURE,737329,1,100
0,0.0,0.0,0.0,0.0,0,persistence,persistence,641,5C_67PER_4C_NEWSTRUCTURE,737329,151,250
0,0.0,0.0,0.0,0.0,0,persistence,persistence,642,5C_67PER_4C_NEWSTRUCTURE,737329,301,400
0,0.0,0.0,0.0,0.0,0,persistence,persistence,643,5C_67PER_4C_NEWSTRUCTURE,737329,451,550
0,0.0,0.0,0.0,0.0,0,persistence,persistence,644,5C_67PER_4C_NEWSTRUCTURE,737329,601,700
0,0.0,0.0,0.0,0.0,0,persistence,persistence,645,5C_67PER_4C_NEWSTRUCTURE,737329,751,850
0,0.0,0.0,0.0,0.0,0,persistence,persistence,646,5_2C_50PER_4_25C,739473,1,100
